solver.mapper.target.function.inner.inner;randomGenerator.seed;solver.mapper.target.signals;iterations;evals;births;elapsed.seconds;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[fitness]→uniqueness;best→fitness→s.task.l.xVelocity;best→genotype→size
er.ds.num.oGraphMRF(postOperator=tanh);5;1;45;4548;4548;2110.036;100;5;1;0.86;1.0;1.0;0.2429139767490427;40
er.ds.num.oGraphMRF(postOperator=tanh);7;1;23;2371;2371;1090.784;100;9;1;0.84;1.0;1.0;0.20666510338306146;35
er.ds.num.oGraphMRF(postOperator=tanh);6;1;45;4548;4548;2140.54;100;3;1;0.87;1.0;1.0;0.44087077864054686;53
er.ds.num.oGraphMRF(postOperator=tanh);5;1;46;4647;4647;2162.381;100;1;1;0.83;1.0;1.0;0.5320958282143333;56
er.ds.num.oGraphMRF(postOperator=tanh);7;1;24;2470;2470;1145.858;100;9;1;0.9;1.0;1.0;0.20666510338306146;35
er.ds.num.oGraphMRF(postOperator=tanh);6;1;46;4647;4647;2189.459;100;4;1;0.76;1.0;1.0;0.44087077864054686;53
er.ds.num.oGraphMRF(postOperator=tanh);5;1;47;4746;4746;2219.542;100;2;1;0.81;1.0;1.0;0.5320958282143333;56
er.ds.num.oGraphMRF(postOperator=tanh);7;1;25;2569;2569;1200.284;100;9;1;0.93;1.0;1.0;0.20666510338306146;37
er.ds.num.oGraphMRF(postOperator=tanh);6;1;47;4746;4746;2245.131;100;4;1;0.78;1.0;1.0;0.44087077864054686;53
er.ds.num.oGraphMRF(postOperator=tanh);5;1;48;4845;4845;2278.362;100;25;1;0.67;1.0;1.0;0.5320958282143333;56
er.ds.num.oGraphMRF(postOperator=tanh);7;1;26;2668;2668;1260.427;100;10;1;0.94;1.0;1.0;0.20666510338306146;37
er.ds.num.oGraphMRF(postOperator=tanh);6;1;48;4845;4845;2303.292;100;3;1;0.77;1.0;1.0;0.44087077864054686;53
er.ds.num.oGraphMRF(postOperator=tanh);5;1;49;4944;4944;2338.565;100;19;1;0.8;1.0;1.0;0.5320958282143333;56
er.ds.num.oGraphMRF(postOperator=tanh);7;1;27;2767;2767;1317.782;100;9;1;0.77;1.0;1.0;0.20666510338306146;37
er.ds.num.oGraphMRF(postOperator=tanh);6;1;49;4944;4944;2363.746;100;3;1;0.89;1.0;1.0;0.44087077864054686;53
er.ds.num.oGraphMRF(postOperator=tanh);5;1;50;5043;5043;2406.954;100;12;1;0.89;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;28;2866;2866;1382.18;100;9;1;0.85;1.0;1.0;0.20666510338306146;39
er.ds.num.oGraphMRF(postOperator=tanh);6;1;50;5043;5043;2427.194;100;4;1;0.84;1.0;1.0;0.44087077864054686;53
er.ds.num.oGraphMRF(postOperator=tanh);5;1;51;5142;5142;2468.114;100;10;1;0.91;1.0;1.0;0.5320958282143333;56
er.ds.num.oGraphMRF(postOperator=tanh);7;1;29;2965;2965;1446.648;100;1;1;0.86;1.0;1.0;0.32010250700132353;39
er.ds.num.oGraphMRF(postOperator=tanh);6;1;51;5142;5142;2488.676;100;5;1;0.78;1.0;1.0;0.44087077864054686;53
er.ds.num.oGraphMRF(postOperator=tanh);5;1;52;5241;5241;2524.046;100;9;1;0.87;1.0;1.0;0.5320958282143333;56
er.ds.num.oGraphMRF(postOperator=tanh);7;1;30;3064;3064;1507.296;100;3;6;0.76;1.0;1.0;0.32010250700132353;39
er.ds.num.oGraphMRF(postOperator=tanh);6;1;52;5241;5241;2549.83;100;1;1;0.75;1.0;1.0;0.46389895497125216;61
er.ds.num.oGraphMRF(postOperator=tanh);5;1;53;5340;5340;2589.446;100;7;1;0.91;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;31;3163;3163;1572.625;100;4;1;0.7;1.0;1.0;0.32010250700132353;41
er.ds.num.oGraphMRF(postOperator=tanh);6;1;53;5340;5340;2614.555;100;2;1;0.76;1.0;1.0;0.46389895497125216;61
er.ds.num.oGraphMRF(postOperator=tanh);5;1;54;5439;5439;2654.141;100;6;1;0.93;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;32;3262;3262;1636.544;100;9;1;0.75;1.0;1.0;0.32010250700132353;41
er.ds.num.oGraphMRF(postOperator=tanh);6;1;54;5439;5439;2687.733;100;5;1;0.8;1.0;1.0;0.46389895497125216;61
er.ds.num.oGraphMRF(postOperator=tanh);5;1;55;5538;5538;2728.175;100;6;1;0.95;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;33;3361;3361;1704.325;100;7;1;0.83;1.0;1.0;0.32010250700132353;41
er.ds.num.oGraphMRF(postOperator=tanh);6;1;55;5538;5538;2756.251;100;4;1;0.8;1.0;1.0;0.46389895497125216;61
er.ds.num.oGraphMRF(postOperator=tanh);5;1;56;5637;5637;2779.827;100;9;1;0.88;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;34;3460;3460;1766.786;100;6;1;0.86;1.0;1.0;0.32010250700132353;39
er.ds.num.oGraphMRF(postOperator=tanh);6;1;56;5637;5637;2810.633;100;4;1;0.83;1.0;1.0;0.46389895497125216;63
er.ds.num.oGraphMRF(postOperator=tanh);5;1;57;5736;5736;2849.229;100;8;1;0.85;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;35;3559;3559;1834.957;100;7;1;0.91;1.0;1.0;0.32010250700132353;41
er.ds.num.oGraphMRF(postOperator=tanh);6;1;57;5736;5736;2880.386;100;1;1;0.96;1.0;1.0;0.494628661310002;59
er.ds.num.oGraphMRF(postOperator=tanh);5;1;58;5835;5835;2913.001;100;11;1;0.88;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;36;3658;3658;1894.679;100;13;1;0.81;1.0;1.0;0.32010250700132353;41
er.ds.num.oGraphMRF(postOperator=tanh);6;1;58;5835;5835;2947.562;100;1;1;0.89;1.0;1.0;0.5855194582360187;65
er.ds.num.oGraphMRF(postOperator=tanh);5;1;59;5934;5934;2974.132;100;8;1;0.87;1.0;1.0;0.5320958282143333;60
er.ds.num.oGraphMRF(postOperator=tanh);7;1;37;3757;3757;1957.214;100;13;2;0.85;1.0;1.0;0.32010250700132353;41
er.ds.num.oGraphMRF(postOperator=tanh);6;1;59;5934;5934;3014.212;100;2;1;0.9;1.0;1.0;0.5855194582360187;65
er.ds.num.oGraphMRF(postOperator=tanh);5;1;60;6033;6033;3030.84;100;4;1;0.85;1.0;1.0;0.5320958282143333;60
er.ds.num.oGraphMRF(postOperator=tanh);7;1;38;3856;3856;2012.185;100;10;1;0.92;1.0;1.0;0.32010250700132353;41
er.ds.num.oGraphMRF(postOperator=tanh);6;1;60;6033;6033;3048.835;100;3;1;0.95;1.0;1.0;0.5855194582360187;65
er.ds.num.oGraphMRF(postOperator=tanh);5;1;61;6132;6132;3084.379;100;4;1;0.93;1.0;1.0;0.5320958282143333;60
er.ds.num.oGraphMRF(postOperator=tanh);7;1;39;3955;3955;2066.92;100;12;2;0.91;1.0;1.0;0.32010250700132353;41
er.ds.num.oGraphMRF(postOperator=tanh);6;1;61;6132;6132;3110.122;100;4;1;0.92;1.0;1.0;0.5855194582360187;65
er.ds.num.oGraphMRF(postOperator=tanh);5;1;62;6231;6231;3143.017;100;3;1;0.89;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;40;4054;4054;2126.043;100;12;1;0.9;1.0;1.0;0.32010250700132353;47
er.ds.num.oGraphMRF(postOperator=tanh);6;1;62;6231;6231;3177.365;100;5;1;0.89;1.0;1.0;0.5855194582360187;65
er.ds.num.oGraphMRF(postOperator=tanh);5;1;63;6330;6330;3208.273;100;4;1;0.95;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;41;4153;4153;2184.758;100;17;9;0.8;1.0;1.0;0.32010250700132353;47
er.ds.num.oGraphMRF(postOperator=tanh);6;1;63;6330;6330;3247.906;100;6;1;0.88;1.0;1.0;0.5855194582360187;65
er.ds.num.oGraphMRF(postOperator=tanh);5;1;64;6429;6429;3269.661;100;4;1;0.96;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;42;4252;4252;2250.055;100;14;1;0.83;1.0;1.0;0.32010250700132353;41
er.ds.num.oGraphMRF(postOperator=tanh);6;1;64;6429;6429;3325.127;100;5;1;0.89;1.0;1.0;0.5855194582360187;65
er.ds.num.oGraphMRF(postOperator=tanh);5;1;65;6528;6528;3337.836;100;3;1;0.91;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;43;4351;4351;2322.187;100;11;5;0.86;1.0;1.0;0.32010250700132353;41
er.ds.num.oGraphMRF(postOperator=tanh);5;1;66;6627;6627;3411.814;100;3;1;0.89;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);6;1;65;6528;6528;3402.171;100;4;1;0.95;1.0;1.0;0.5855194582360187;67
er.ds.num.oGraphMRF(postOperator=tanh);7;1;44;4450;4450;2393.899;100;10;1;0.93;1.0;1.0;0.32010250700132353;41
er.ds.num.oGraphMRF(postOperator=tanh);5;1;67;6726;6726;3458.894;100;3;1;0.91;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;45;4549;4549;2468.744;100;9;1;0.92;1.0;1.0;0.32010250700132353;41
er.ds.num.oGraphMRF(postOperator=tanh);6;1;66;6627;6627;3497.281;100;4;1;0.96;1.0;1.0;0.5855194582360187;66
er.ds.num.oGraphMRF(postOperator=tanh);5;1;68;6825;6825;3537.45;100;2;1;0.89;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;46;4648;4648;2514.015;100;8;1;0.93;1.0;1.0;0.32010250700132353;41
er.ds.num.oGraphMRF(postOperator=tanh);6;1;67;6726;6726;3591.48;100;3;1;0.97;1.0;1.0;0.5855194582360187;66
er.ds.num.oGraphMRF(postOperator=tanh);5;1;69;6924;6924;3609.386;100;3;1;0.88;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;47;4747;4747;2589.955;100;1;1;0.9;1.0;1.0;0.4807152324914753;55
er.ds.num.oGraphMRF(postOperator=tanh);6;1;68;6825;6825;3666.758;100;4;1;0.87;1.0;1.0;0.5855194582360187;66
er.ds.num.oGraphMRF(postOperator=tanh);5;1;70;7023;7023;3682.132;100;4;1;0.91;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;48;4846;4846;2661.698;100;3;1;0.87;1.0;1.0;0.4807152324914753;55
er.ds.num.oGraphMRF(postOperator=tanh);6;1;69;6924;6924;3740.642;100;5;1;0.88;1.0;1.0;0.5855194582360187;66
er.ds.num.oGraphMRF(postOperator=tanh);5;1;71;7122;7122;3761.591;100;5;1;0.91;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;49;4945;4945;2738.315;100;5;1;0.86;1.0;1.0;0.4807152324914753;55
er.ds.num.oGraphMRF(postOperator=tanh);6;1;70;7023;7023;3797.289;100;6;1;0.86;1.0;1.0;0.5855194582360187;71
er.ds.num.oGraphMRF(postOperator=tanh);7;1;50;5044;5044;2815.616;100;5;2;0.85;1.0;1.0;0.4807152324914753;55
er.ds.num.oGraphMRF(postOperator=tanh);5;1;72;7221;7221;3848.639;100;4;1;0.94;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);6;1;71;7122;7122;3873.75;100;11;1;0.87;1.0;1.0;0.5855194582360187;71
er.ds.num.oGraphMRF(postOperator=tanh);7;1;51;5143;5143;2865.587;100;6;1;0.93;1.0;1.0;0.4807152324914753;55
er.ds.num.oGraphMRF(postOperator=tanh);5;1;73;7320;7320;3940.549;100;5;1;0.95;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);6;1;72;7221;7221;3950.565;100;1;1;0.95;1.0;1.0;0.6800916166034048;69
er.ds.num.oGraphMRF(postOperator=tanh);7;1;52;5242;5242;2940.298;100;4;1;0.9;1.0;1.0;0.4807152324914753;55
er.ds.num.oGraphMRF(postOperator=tanh);5;1;74;7419;7419;4015.896;100;6;1;0.96;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);6;1;73;7320;7320;4030.209;100;2;1;0.94;1.0;1.0;0.6800916166034048;69
er.ds.num.oGraphMRF(postOperator=tanh);7;1;53;5341;5341;3019.207;100;4;1;0.87;1.0;1.0;0.4807152324914753;56
er.ds.num.oGraphMRF(postOperator=tanh);5;1;75;7518;7518;4087.786;100;4;1;0.94;1.0;1.0;0.5320958282143333;60
er.ds.num.oGraphMRF(postOperator=tanh);6;1;74;7419;7419;4111.274;100;5;1;0.96;1.0;1.0;0.6800916166034048;71
er.ds.num.oGraphMRF(postOperator=tanh);7;1;54;5440;5440;3099.602;100;4;1;0.9;1.0;1.0;0.4807152324914753;58
er.ds.num.oGraphMRF(postOperator=tanh);5;1;76;7617;7617;4175.054;100;8;1;0.92;1.0;1.0;0.5320958282143333;60
er.ds.num.oGraphMRF(postOperator=tanh);6;1;75;7518;7518;4194.445;100;6;1;0.93;1.0;1.0;0.6800916166034048;71
er.ds.num.oGraphMRF(postOperator=tanh);7;1;55;5539;5539;3180.417;100;5;1;0.78;1.0;1.0;0.4807152324914753;58
er.ds.num.oGraphMRF(postOperator=tanh);5;1;77;7716;7716;4248.121;100;5;1;0.87;1.0;1.0;0.5320958282143333;58
er.ds.num.oGraphMRF(postOperator=tanh);7;1;56;5638;5638;3259.868;100;7;1;0.83;1.0;1.0;0.4807152324914753;58
er.ds.num.oGraphMRF(postOperator=tanh);6;1;76;7617;7617;4281.278;100;7;1;0.87;1.0;1.0;0.6800916166034048;72
er.ds.num.oGraphMRF(postOperator=tanh);5;1;78;7815;7815;4329.187;100;5;1;0.87;1.0;1.0;0.5320958282143333;62
er.ds.num.oGraphMRF(postOperator=tanh);7;1;57;5737;5737;3317.712;100;8;1;0.75;1.0;1.0;0.4807152324914753;66
er.ds.num.oGraphMRF(postOperator=tanh);6;1;77;7716;7716;4389.448;100;7;1;0.82;1.0;1.0;0.6800916166034048;72
er.ds.num.oGraphMRF(postOperator=tanh);5;1;79;7914;7914;4412.877;100;9;1;0.85;1.0;1.0;0.5320958282143333;62
er.ds.num.oGraphMRF(postOperator=tanh);7;1;58;5836;5836;3397.797;100;9;1;0.8;1.0;1.0;0.4807152324914753;60
er.ds.num.oGraphMRF(postOperator=tanh);6;1;78;7815;7815;4469.201;100;7;1;0.82;1.0;1.0;0.6800916166034048;70
er.ds.num.oGraphMRF(postOperator=tanh);5;1;80;8013;8013;4497.369;100;8;1;0.81;1.0;1.0;0.5320958282143333;62
er.ds.num.oGraphMRF(postOperator=tanh);7;1;59;5935;5935;3484.221;100;1;1;0.81;1.0;1.0;0.5277519881909464;54
er.ds.num.oGraphMRF(postOperator=tanh);6;1;79;7914;7914;4556.647;100;8;1;0.9;1.0;1.0;0.6800916166034048;70
er.ds.num.oGraphMRF(postOperator=tanh);5;1;81;8112;8112;4586.892;100;7;1;0.9;1.0;1.0;0.5320958282143333;64
er.ds.num.oGraphMRF(postOperator=tanh);7;1;60;6034;6034;3567.025;100;2;1;0.79;1.0;1.0;0.5277519881909464;54
er.ds.num.oGraphMRF(postOperator=tanh);6;1;80;8013;8013;4646.211;100;9;1;0.95;1.0;1.0;0.6800916166034048;70
er.ds.num.oGraphMRF(postOperator=tanh);5;1;82;8211;8211;4662.857;100;7;1;0.94;1.0;1.0;0.5320958282143333;62
er.ds.num.oGraphMRF(postOperator=tanh);7;1;61;6133;6133;3656.327;100;9;1;0.74;1.0;1.0;0.5277519881909464;54
er.ds.num.oGraphMRF(postOperator=tanh);6;1;81;8112;8112;4736.758;100;9;1;0.92;1.0;1.0;0.6800916166034048;70
er.ds.num.oGraphMRF(postOperator=tanh);5;1;83;8310;8310;4754.731;100;6;1;0.95;1.0;1.0;0.5320958282143333;62
er.ds.num.oGraphMRF(postOperator=tanh);7;1;62;6232;6232;3740.093;100;10;1;0.73;1.0;1.0;0.5277519881909464;54
er.ds.num.oGraphMRF(postOperator=tanh);6;1;82;8211;8211;4824.662;100;9;1;0.9;1.0;1.0;0.6800916166034048;70
er.ds.num.oGraphMRF(postOperator=tanh);5;1;84;8409;8409;4850.56;100;6;1;0.89;1.0;1.0;0.5320958282143333;64
er.ds.num.oGraphMRF(postOperator=tanh);7;1;63;6331;6331;3831.857;100;10;1;0.81;1.0;1.0;0.5277519881909464;56
er.ds.num.oGraphMRF(postOperator=tanh);5;1;85;8508;8508;4925.59;100;7;1;0.83;1.0;1.0;0.5320958282143333;64
er.ds.num.oGraphMRF(postOperator=tanh);6;1;83;8310;8310;4913.118;100;9;1;0.94;1.0;1.0;0.6800916166034048;70
er.ds.num.oGraphMRF(postOperator=tanh);7;1;64;6430;6430;3921.114;100;10;1;0.93;1.0;1.0;0.5277519881909464;56
er.ds.num.oGraphMRF(postOperator=tanh);5;1;86;8607;8607;5017.206;100;7;1;0.82;1.0;1.0;0.5320958282143333;62
er.ds.num.oGraphMRF(postOperator=tanh);6;1;84;8409;8409;5006.544;100;8;1;0.91;1.0;1.0;0.6800916166034048;70
er.ds.num.oGraphMRF(postOperator=tanh);7;1;65;6529;6529;4006.507;100;8;1;0.93;1.0;1.0;0.5277519881909464;58
er.ds.num.oGraphMRF(postOperator=tanh);5;1;87;8706;8706;5085.581;100;7;1;0.88;1.0;1.0;0.5320958282143333;62
er.ds.num.oGraphMRF(postOperator=tanh);7;1;66;6628;6628;4095.179;100;5;1;0.93;1.0;1.0;0.5277519881909464;58
er.ds.num.oGraphMRF(postOperator=tanh);6;1;85;8508;8508;5128.351;100;9;1;0.9;1.0;1.0;0.6800916166034048;79
er.ds.num.oGraphMRF(postOperator=tanh);5;1;88;8805;8805;5181.681;100;7;1;0.85;1.0;1.0;0.5320958282143333;62
er.ds.num.oGraphMRF(postOperator=tanh);7;1;67;6727;6727;4153.445;100;5;1;0.77;1.0;1.0;0.5277519881909464;56
er.ds.num.oGraphMRF(postOperator=tanh);7;1;68;6826;6826;4213.176;100;6;1;0.79;1.0;1.0;0.5277519881909464;60
er.ds.num.oGraphMRF(postOperator=tanh);6;1;86;8607;8607;5255.438;100;13;1;0.92;1.0;1.0;0.6800916166034048;79
er.ds.num.oGraphMRF(postOperator=tanh);5;1;89;8904;8904;5284.879;100;6;1;0.87;1.0;1.0;0.5320958282143333;62
er.ds.num.oGraphMRF(postOperator=tanh);7;1;69;6925;6925;4274.133;100;6;1;0.83;1.0;1.0;0.5277519881909464;60
er.ds.num.oGraphMRF(postOperator=tanh);6;1;87;8706;8706;5370.808;100;13;1;0.94;1.0;1.0;0.6800916166034048;79
er.ds.num.oGraphMRF(postOperator=tanh);5;1;90;9003;9003;5384.564;100;7;1;0.95;1.0;1.0;0.5320958282143333;64
er.ds.num.oGraphMRF(postOperator=tanh);7;1;70;7024;7024;4372.634;100;6;1;0.81;1.0;1.0;0.5277519881909464;60
er.ds.num.oGraphMRF(postOperator=tanh);5;1;91;9102;9102;5480.258;100;8;1;0.92;1.0;1.0;0.5320958282143333;64
er.ds.num.oGraphMRF(postOperator=tanh);6;1;88;8805;8805;5482.509;100;10;1;0.96;1.0;1.0;0.6800916166034048;81
er.ds.num.oGraphMRF(postOperator=tanh);7;1;71;7123;7123;4472.821;100;5;1;0.82;1.0;1.0;0.5277519881909464;60
er.ds.num.oGraphMRF(postOperator=tanh);5;1;92;9201;9201;5550.23;100;9;1;0.95;1.0;1.0;0.5320958282143333;66
er.ds.num.oGraphMRF(postOperator=tanh);7;1;72;7222;7222;4566.4;100;2;1;0.88;1.0;1.0;0.5277519881909464;60
er.ds.num.oGraphMRF(postOperator=tanh);6;1;89;8904;8904;5607.212;100;12;1;0.86;1.0;1.0;0.6800916166034048;81
er.ds.num.oGraphMRF(postOperator=tanh);5;1;93;9300;9300;5657.294;100;9;1;0.95;1.0;1.0;0.5320958282143333;68
er.ds.num.oGraphMRF(postOperator=tanh);7;1;73;7321;7321;4633.423;100;2;1;0.95;1.0;1.0;0.5277519881909464;64
er.ds.num.oGraphMRF(postOperator=tanh);6;1;90;9003;9003;5735.253;100;11;1;0.93;1.0;1.0;0.6800916166034048;81
er.ds.num.oGraphMRF(postOperator=tanh);5;1;94;9399;9399;5751.344;100;6;1;0.96;1.0;1.0;0.5320958282143333;70
er.ds.num.oGraphMRF(postOperator=tanh);7;1;74;7420;7420;4729.59;100;3;1;0.97;1.0;1.0;0.5277519881909464;60
er.ds.num.oGraphMRF(postOperator=tanh);6;1;91;9102;9102;5842.913;100;13;1;0.98;1.0;1.0;0.6800916166034048;83
er.ds.num.oGraphMRF(postOperator=tanh);5;1;95;9498;9498;5866.286;100;9;1;0.84;1.0;1.0;0.5320958282143333;66
er.ds.num.oGraphMRF(postOperator=tanh);7;1;75;7519;7519;4838.046;100;2;1;0.98;1.0;1.0;0.5277519881909464;64
er.ds.num.oGraphMRF(postOperator=tanh);7;1;76;7618;7618;4903.978;100;3;1;0.99;1.0;1.0;0.5277519881909464;60
er.ds.num.oGraphMRF(postOperator=tanh);6;1;92;9201;9201;5964.308;100;14;1;0.92;1.0;1.0;0.6800916166034048;83
er.ds.num.oGraphMRF(postOperator=tanh);5;1;96;9597;9597;6005.452;100;7;1;0.89;1.0;1.0;0.5320958282143333;66
er.ds.num.oGraphMRF(postOperator=tanh);7;1;77;7717;7717;4976.831;100;4;1;0.95;1.0;1.0;0.5277519881909464;62
er.ds.num.oGraphMRF(postOperator=tanh);7;1;78;7816;7816;5040.76;100;8;1;0.84;1.0;1.0;0.5277519881909464;62
er.ds.num.oGraphMRF(postOperator=tanh);6;1;93;9300;9300;6090.713;100;15;1;0.94;1.0;1.0;0.6800916166034048;83
er.ds.num.oGraphMRF(postOperator=tanh);5;1;97;9696;9696;6132.281;100;5;1;0.95;1.0;1.0;0.5320958282143333;66
er.ds.num.oGraphMRF(postOperator=tanh);7;1;79;7915;7915;5114.415;100;6;1;0.91;1.0;1.0;0.5277519881909464;62
er.ds.num.oGraphMRF(postOperator=tanh);5;1;98;9795;9795;6236.872;100;5;1;0.93;1.0;1.0;0.5320958282143333;66
er.ds.num.oGraphMRF(postOperator=tanh);6;1;94;9399;9399;6231.119;100;17;1;0.92;1.0;1.0;0.6800916166034048;83
er.ds.num.oGraphMRF(postOperator=tanh);7;1;80;8014;8014;5221.148;100;6;1;0.95;1.0;1.0;0.5277519881909464;64
er.ds.num.oGraphMRF(postOperator=tanh);5;1;99;9894;9894;6329.258;100;4;1;0.95;1.0;1.0;0.5320958282143333;66
er.ds.num.oGraphMRF(postOperator=tanh);7;1;81;8113;8113;5338.317;100;6;1;0.96;1.0;1.0;0.5277519881909464;64
er.ds.num.oGraphMRF(postOperator=tanh);6;1;95;9498;9498;6395.727;100;15;1;0.97;1.0;1.0;0.6800916166034048;89
er.ds.num.oGraphMRF(postOperator=tanh);5;1;100;9993;9993;6437.912;100;4;1;0.97;1.0;1.0;0.5320958282143333;68
er.ds.num.oGraphMRF(postOperator=tanh);7;1;82;8212;8212;5417.659;100;7;1;0.96;1.0;1.0;0.5277519881909464;64
er.ds.num.oGraphMRF(postOperator=tanh);5;1;101;10092;10092;6529.772;100;5;1;0.89;1.0;1.0;0.5320958282143333;70
er.ds.num.oGraphMRF(postOperator=tanh);7;1;83;8311;8311;5512.038;100;8;1;0.93;1.0;1.0;0.5277519881909464;64
er.ds.num.oGraphMRF(postOperator=tanh);8;1;0;100;100;0.0;100;6;9;0.9;1.0;1.0;0.005211904378165878;22
er.ds.num.oGraphMRF(postOperator=tanh);6;1;96;9597;9597;6567.507;100;32;1;0.87;1.0;1.0;0.6800916166034048;90
er.ds.num.oGraphMRF(postOperator=tanh);8;1;1;198;198;54.348;100;1;6;0.94;0.99;0.99;0.010056892205006253;24
er.ds.num.oGraphMRF(postOperator=tanh);7;1;84;8410;8410;5572.149;100;7;1;0.94;1.0;1.0;0.5277519881909464;66
er.ds.num.oGraphMRF(postOperator=tanh);8;1;2;296;296;96.938;100;3;4;0.95;0.99;0.99;0.010056892205006253;24
er.ds.num.oGraphMRF(postOperator=tanh);8;1;3;394;394;140.945;100;1;2;0.96;0.99;0.99;0.0454322103565512;23
er.ds.num.oGraphMRF(postOperator=tanh);7;1;85;8509;8509;5652.562;100;7;1;0.88;1.0;1.0;0.5277519881909464;68
er.ds.num.oGraphMRF(postOperator=tanh);8;1;4;492;492;154.884;100;3;7;0.95;0.99;0.99;0.0454322103565512;23
er.ds.num.oGraphMRF(postOperator=tanh);6;1;97;9696;9696;6714.576;100;35;1;0.95;1.0;1.0;0.6800916166034048;87
er.ds.num.oGraphMRF(postOperator=tanh);8;1;5;590;590;197.661;100;5;5;0.96;0.99;0.99;0.0454322103565512;23
er.ds.num.oGraphMRF(postOperator=tanh);7;1;86;8608;8608;5714.551;100;6;1;0.92;1.0;1.0;0.5277519881909464;68
er.ds.num.oGraphMRF(postOperator=tanh);8;1;6;688;688;244.345;100;7;1;0.97;0.99;0.99;0.0454322103565512;23
er.ds.num.oGraphMRF(postOperator=tanh);8;1;7;786;786;288.691;100;8;2;0.97;0.99;0.99;0.0454322103565512;24
er.ds.num.oGraphMRF(postOperator=tanh);7;1;87;8707;8707;5797.037;100;9;1;0.93;1.0;1.0;0.5277519881909464;64
er.ds.num.oGraphMRF(postOperator=tanh);8;1;8;884;884;306.201;100;11;1;0.95;0.99;0.99;0.0454322103565512;24
er.ds.num.oGraphMRF(postOperator=tanh);6;1;98;9795;9795;6862.322;100;41;1;0.93;1.0;1.0;0.6800916166034048;89
er.ds.num.oGraphMRF(postOperator=tanh);8;1;9;982;982;344.81;100;13;1;0.95;0.99;0.99;0.0454322103565512;28
er.ds.num.oGraphMRF(postOperator=tanh);7;1;88;8806;8806;5857.731;100;10;1;0.98;1.0;1.0;0.5277519881909464;68
er.ds.num.oGraphMRF(postOperator=tanh);8;1;10;1081;1081;362.913;100;14;3;0.55;1.0;1.0;0.0454322103565512;27
er.ds.num.oGraphMRF(postOperator=tanh);8;1;11;1180;1180;436.146;100;15;1;0.65;1.0;1.0;0.0454322103565512;29
er.ds.num.oGraphMRF(postOperator=tanh);7;1;89;8905;8905;5950.556;100;9;1;0.88;1.0;1.0;0.5277519881909464;68
er.ds.num.oGraphMRF(postOperator=tanh);8;1;12;1279;1279;449.425;100;37;1;0.69;1.0;1.0;0.0454322103565512;30
er.ds.num.oGraphMRF(postOperator=tanh);8;1;13;1378;1378;496.63;100;41;2;0.73;1.0;1.0;0.0454322103565512;26
er.ds.num.oGraphMRF(postOperator=tanh);7;1;90;9004;9004;6011.851;100;7;1;0.87;1.0;1.0;0.5277519881909464;70
er.ds.num.oGraphMRF(postOperator=tanh);8;1;14;1477;1477;512.558;100;44;1;0.74;1.0;1.0;0.0454322103565512;26
er.ds.num.oGraphMRF(postOperator=tanh);6;1;99;9894;9894;7042.419;100;41;1;0.92;1.0;1.0;0.6800916166034048;90
er.ds.num.oGraphMRF(postOperator=tanh);8;1;15;1576;1576;562.552;100;42;1;0.86;1.0;1.0;0.0454322103565512;31
er.ds.num.oGraphMRF(postOperator=tanh);7;1;91;9103;9103;6083.027;100;9;1;0.95;1.0;1.0;0.5277519881909464;70
er.ds.num.oGraphMRF(postOperator=tanh);8;1;16;1675;1675;606.334;100;1;7;0.79;1.0;1.0;0.05470079073253197;33
